서울/경기,시/군/구,동,번지,사업장명,영업상태,개업일자,폐업일자,X좌표값,Y좌표값,위도,경도
서울특별시,중구,순화동,151,스타벅스순화동더?점,영업,200706,202301,197462.1988,450878.2118,36.65636119425423,126.9716163383054
서울특별시,성동구,옥수동,262-1,스타벅스 옥수,영업,202109,202301,201110.397,448968.7953,36.63915749138944,127.01241630901559
서울특별시,중구,소공동,87-1,스타벅스 환구단점,영업,200510,202301,198172.1511,451350.9692,36.660623000421865,126.97955556767997
서울특별시,서초구,양재동,215-0,스타벅스 하이브랜드점,영업,200503,202301,203204.7556,440136.7812,36.55956366633454,127.03579835172938
서울특별시,중구,남대문로5가,9-1,스타벅스 숭례문점,영업,200403,202301,197572.6089,450733.2113,36.6550548324392,126.97285166234266
서울특별시,중구,서소문동,135,스타벅스 퍼시픽 타워점,영업,200310,202301,197546.5912,451007.2804,36.65752449699713,126.97255979975598
서울특별시,중구,태평로2가,69-7,스타벅스 태평로점,영업,200204,202301,197881.0821,451134.9937,36.658676168402096,126.97630056691216
서울특별시,광진구,군자동,236,스타벅스 어린이대공원역점,영업,201901,202301,206677.2816,449966.4181,36.64812467719383,127.07467310862924
서울특별시,광진구,자양동,227-7,스타벅스 건대스타씨티점,영업,200703,202301,206349.675,448396.9397,36.63398377901468,127.07099645457296
서울특별시,광진구,광장동,329-1,스타벅스커피 광나루점,영업,201308,202301,209301.8924,449461.5371,36.643553004106124,127.10401839542497
서울특별시,광진구,자양동,779,스타벅스커피 자양사거리점,영업,201501,202301,207202.1366,448365.6601,36.633695845811616,127.08052762552323
서울특별시,광진구,군자동,478-5,스타벅스커피 군자역점,영업,201404,202301,206896.6972,450515.5757,36.6530717632136,127.07713180153928
서울특별시,광진구,자양동,507-6,스타벅스(자양점),폐업,200604,20230,206043.3588,448141.6654,36.63168539818941,127.0675694912624
서울특별시,광진구,화양동,5-47,스타벅스 건대입구점,영업,200503,202301,206182.1106,448717.8934,36.636877113660944,127.06912548231846
서울특별시,서대문구,대현동,45-8,스타벅스 이대역점,영업,202212,202301,195196.1406,450535.1987,36.65326144937846,126.94627410125733
서울특별시,광진구,화양동,111-12,스타벅스건대후문,영업,202201,202301,206469.2104,449306.2207,36.642176839428345,127.072340653049
서울특별시,광진구,자양동,227-7,스타벅스 자양이마트점,영업,202008,202301,206349.675,448396.9397,36.63398377901468,127.07099645457296
서울특별시,광진구,중곡동,649-4,스타벅스군자사거리점,영업,202104,202301,206899.7836,450618.3636,36.65399799778707,127.07716724369723
서울특별시,광진구,구의동,200-2,스타벅스올림픽대교북단점,영업,201709,202301,208353.0818,448772.0878,36.637348921358395,127.0934008355276
서울특별시,동대문구,회기동,346-18,스타벅스커피 회기역사거리점,영업,201405,202301,204881.3132,454280.0406,36.68700702802088,127.05461597653532
서울특별시,동대문구,이문동,305-60,스타벅스외대점,영업,200508,202301,205353.6245,454828.6061,36.69194777014897,127.05990439899526
서울특별시,강남구,대치동,996-1,스타벅스 삼성역점,영업,202206,202301,205720.2606,445222.4498,36.60538117935188,127.06393527728724
서울특별시,관악구,봉천동,927-5,스타벅스 봉천역점,영업,202204,202301,194825.7446,442206.8933,36.57820979278303,126.94218768558626
서울특별시,은평구,진관동,2-8,스타벅스 진관DT점,영업,202204,202301,194292.7828,460868.3027,36.746370900407435,126.93609400846903
서울특별시,강동구,천호동,431-4,스타벅스 천호사거리점,영업,202007,202301,210830.1344,448618.9908,36.635944375962026,127.121096042967
서울특별시,강동구,명일동,353-2,스타벅스 굽은다리역점,영업,202005,202301,212594.4291,449246.8776,36.641580796093,127.14083357228144
서울특별시,마포구,망원동,205-5,스타벅스 망원한강공원점,영업,202111,202301,190871.2321,450149.7346,36.649756264827374,126.89790938151806
서울특별시,강남구,삼성동,159,스타벅스 코엑스 별마당점,영업,202004,202301,205130.5917,445590.0968,36.608697553033345,127.05734701152463
서울특별시,은평구,대조동,15-9,스타벅스 불광역점,영업,201906,202301,193776.4135,456347.1316,36.7056263256245,126.93034882042214
서울특별시,성북구,길음동,20-1,스타벅스현대미아점,영업,200704,202301,202466.8011,456227.5717,36.70456611262324,127.02760679179045
서울특별시,관악구,봉천동,856-6,스타벅스 관악서울대입구R점,영업,201905,202301,195749.8078,441904.518,36.57548950878199,126.95251397278008
서울특별시,성북구,성북동1가,35-1,스타벅스 한성대입구역점,영업,201112,202301,200362.9989,454081.3418,36.685228949385625,127.00406142426743
서울특별시,강동구,암사동,441-12,스타벅스 강동암사DT,영업,201902,202301,211419.2273,450316.3871,36.651233318901475,127.12770815885288
서울특별시,성북구,길음동,25-2,스타벅스 미아이마트점,영업,201909,202301,202555.3009,456503.0662,36.70704843412621,127.0285981421947
서울특별시,중구,충무로5가,90,스타벅스 동국대점,영업,201805,202301,199797.9621,451014.4533,36.65759227378754,126.99774030102381
서울특별시,송파구,신천동,7-30,스타벅스 잠실대교 남단R점,영업,201703,202301,208688.1551,445954.1766,36.61195265341406,127.09711562601379
서울특별시,은평구,갈현동,395-6,스타벅스 연신내점,영업,201702,202301,192859.3413,457545.7936,36.71642132676637,126.9200742420668
서울특별시,관악구,봉천동,861-6,스타벅스 서울대역점,영업,201612,202301,195699.0482,442163.0961,36.577819448679705,126.95194540842716
서울특별시,강동구,천호동,447-17,스타벅스 강동역점,영업,201608,202301,211712.4293,448270.9577,36.63279769003217,127.13095600354397
서울특별시,관악구,봉천동,1657-3,스타벅스 낙성대DT점,영업,201607,202301,196846.6127,441555.9467,36.572352620622404,126.96476964474286
서울특별시,성북구,종암동,3-686,스타벅스종암점,영업,201510,202301,202932.3846,455431.2683,36.69738907997219,127.0328142406464
서울특별시,강남구,삼성동,157-36,스타벅스커피 포스코사거리점,영업,201602,202301,205009.5644,445042.3254,36.60376199944663,127.05599066577865
서울특별시,성북구,안암동5가,92,스타벅스 안암역점,영업,201209,202301,202644.6523,453759.8867,36.682328612863024,127.02958866160668
서울특별시,중구,명동2가,85-5,스타벅스커피 명동입구,영업,201511,202301,198362.9933,451212.6208,36.659376643211424,126.98169042681332
서울특별시,중구,충무로2가,7-1,스타벅스 명동길점,영업,201511,202301,198682.2617,451086.6679,36.65824213395483,126.98526159247776
서울특별시,중구,충무로1가,21-1,스타벅스 서울중앙우체국점,영업,201510,202301,198346.5368,451039.715,36.65781850145317,126.98150673703502
서울특별시,은평구,진관동,100-6,스타벅스 구파발역점,영업,201507,202301,126.93543045855546,37.642116900000005,32.57428886233343,124.87162067881684
서울특별시,중구,명동2가,2-8,스타벅스 명동중앙로,영업,201504,202301,198671.6278,451253.6425,36.659746784355306,126.98514236716589
서울특별시,중구,명동2가,2-16,스타벅스 명동 중앙로,영업,201504,202301,198674.6736,451271.2187,36.65990517372187,126.98517640358857
서울특별시,강동구,길동,378-3,스타벅스커피 길동역점,영업,201406,202301,212307.2402,448505.0944,36.63490008312315,127.13761028504031
서울특별시,성북구,종암동,29-10,스타벅스 종암DT점,영업,201805,202301,203117.2825,454401.3604,36.68810769387672,127.03487910968724
서울특별시,중구,을지로2가,199-33,스타벅스 명동메트로,영업,201405,202301,198492.8019,451427.349,36.66131184627263,126.98314188653028
서울특별시,강동구,천호동,455-4,스타벅스 천호이마트점,영업,201402,202301,210996.4586,448531.8709,36.635157402649895,127.12295452878587
서울특별시,송파구,송파동,7-4,스타벅스 석촌호수점,영업,201312,202301,209228.4857,445247.3169,36.60557778026568,127.1031469147256
서울특별시,성북구,돈암동,625-2,스타벅스 길음역점,영업,201911,202301,202166.019,455524.3515,36.698229933665104,127.0242386497682
서울특별시,강동구,상일동,373-1,스타벅스 상일동점,영업,201310,202301,127.1704,37.55073,32.57428808119923,124.8716231988982
서울특별시,성북구,동선동2가,134,스타벅스 성신여대정문,영업,201606,202301,201602.5906,454276.693,36.68698803700953,127.0179310421018
서울특별시,중구,을지로2가,198,스타벅스 을지로한국빌딩,영업,201104,202301,198459.6563,451484.997,36.661831278817836,126.98277103497998
서울특별시,강동구,성내동,62-4,스타벅스 천호역점,영업,200905,202301,210921.8374,448409.2657,36.63405342140206,127.12211842616404
서울특별시,관악구,신림동,1432-71,스타벅스 신림점,영업,200903,202301,193665.7688,442658.667,36.58227394104123,126.92922348772544
서울특별시,서대문구,대현동,11-1,스타벅스이대이씨씨(ECC)점,영업,200804,202301,195287.7664,451143.7893,36.65874612563529,126.94729509703932
서울특별시,서대문구,충정로2가,191,스타벅스 경기대점,영업,200605,202301,196801.6616,451267.8097,36.65987000448503,126.96422703469663
서울특별시,송파구,잠실동,40-0,스타벅스 갤러리아 팰리스점,영업,200503,202301,208233.927,445435.2576,36.60728049363116,127.09203274395495
서울특별시,중구,필동2가,19-1,스타벅스 대한극장점,영업,200112,202301,199519.6498,450977.2505,36.65725692681826,126.99462753202668
서울특별시,성북구,장위동,143-38,스타벅스 장위뉴타운점,영업,202106,202301,204478.0069,457291.2989,36.71414429034361,127.05012108387278
서울특별시,강북구,번동,418-17,스타벅스수유역점,영업,200410,202301,202262.0644,459520.7057,36.73424187395876,127.02532525524468
서울특별시,강북구,미아동,121-19,스타벅스 미아역점,영업,201204,202301,202280.2302,458199.6442,36.72233743357449,127.0255246926842
서울특별시,강북구,미아동,812-2,스타벅스 미아뉴타운점,영업,201610,202301,201794.7913,457341.5632,36.71460609130885,127.02008871992624
서울특별시,강북구,수유동,174-13,스타벅스커피 강북구청 사거리점,영업,201508,202301,202345.4044,459741.244,36.73622899209269,127.02625897649125
서울특별시,강북구,우이동,346,스타벅스 파라스파라서울점,영업,202108,202301,200704.5398,462416.3928,36.760337945665206,127.00789044430338
서울특별시,강동구,강일동,723,스타벅스 강일역점,영업,202207,202301,215259.7907,450595.4199,36.65369397873463,127.17066491136576
서울특별시,구로구,신도림동,692,스타벅스커피 현대디큐브 B2,영업,201108,202301,190107.0454,445157.6264,36.60476288338642,126.88942747272974
서울특별시,강동구,길동,457-4,스타벅스 천호대로길동점,영업,202009,202301,212059.9737,448068.6036,36.63096987021764,127.13483869103634
서울특별시,서초구,방배동,444-7,스타벅스커피 사당로데오점,영업,201509,202301,198353.8211,441680.7758,36.57348130148226,126.98160824957628
서울특별시,서초구,방배동,3000-1,스타벅스커피 이수역점,영업,201407,202301,198409.5547,442707.3837,36.58273263624148,126.98222880701063
서울특별시,노원구,공릉동,653-8,스타벅스 태릉입구역DT점,영업,202105,202301,206931.053,457432.6951,36.71540372032954,127.07757860785196
서울특별시,은평구,응암동,96-1,스타벅스 은평구청입구점,영업,201405,202301,193475.5671,455434.5453,36.69740074650014,126.92698968263899
서울특별시,은평구,불광동,308-1,스타벅스 연신내역사거리점,영업,201711,202301,193035.2791,457365.9117,36.71480167233031,126.92204515892021
서울특별시,은평구,진관동,65,스타벅스 구파발사거리,영업,201801,202301,126.93543045855546,37.642116900000005,32.57428886233343,124.87162067881684
서울특별시,은평구,대조동,224-15,스타벅스 구산역점,영업,201206,202301,192665.7816,456617.6642,36.70805624451144,126.91791661742171
서울특별시,성동구,도선동,58-1,스타벅스 왕십리역점,영업,201504,202301,202932.382,451169.5243,36.658985177609296,127.03279790511034
서울특별시,은평구,응암동,90-1,스타벅스은평이마트점,영업,200510,202301,192882.8377,455340.5406,36.69654939217361,126.92035774620557
서울특별시,성동구,행당동,31-4,스타벅스-한양대점,영업,200104,202301,203655.6456,450556.3843,36.65345745997908,127.04088449105494
서울특별시,성동구,행당동,267-23,스타벅스 왕십리역9번출구,영업,202211,202301,203046.421,450918.935,36.65672667364273,127.0340724053936
서울특별시,서대문구,북아현동,149,스타벅스 아현역점,영업,201706,202301,126.9552493630483,37.55947205,32.57428812118242,124.87162090733463
서울특별시,영등포구,영등포동7가,47-3,스타벅스 영등포시장역점,영업,202204,202301,191518.7556,446809.6327,36.619663368727,126.90518776744054
서울특별시,서대문구,충정로3가,470,스타벅스 충정로역점,영업,201202,202301,196662.3352,450999.9,36.657455300703525,126.96266985443529
서울특별시,영등포구,양평동5가,64-1,스타벅스 선유도역1번출구점,영업,202103,202301,190530.3535,448453.6168,36.63446862183949,126.89411812754221
서울특별시,서대문구,충정로3가,464,스타벅스충정타워,영업,201007,202301,196752.764,450838.5976,36.656002062033004,126.96368193879854
서울특별시,영등포구,영등포동6가,1-14,스타벅스 영등포시장교차로점,영업,202103,202301,191482.3878,446475.7663,36.61665444372273,126.90478491019995
서울특별시,성동구,성수동2가,281-20,스타벅스  성수낙낙점,영업,202009,202301,205784.4456,449451.9862,36.643494788621155,127.06468451041331
서울특별시,노원구,월계동,633-31,스타벅스 월계역점,영업,202002,202301,127.0567,37.6289,32.57428876509955,124.87162197222062
서울특별시,영등포구,영등포동4가,442,스타벅스타임스퀘어R점,영업,201910,202301,191385.0574,446098.5559,36.6132543770914,126.90370111972139
서울특별시,서대문구,대현동,54-4,스타벅스 이대R점,영업,199907,202301,195155.2739,450692.2335,36.65467633720856,126.94581606071182
서울특별시,노원구,상계동,372-16,스타벅스상계초교사거리점,영업,201904,202301,205793.6276,461589.2557,36.75286702762841,127.06487903213863
서울특별시,노원구,월계동,333-1,스타벅스 월계트레이더스점,영업,201903,202301,205391.0704,458333.9892,36.72353548783611,127.06034809399424
서울특별시,노원구,공릉동,597-34,스타벅스 공릉DT점,영업,201806,202301,206492.09,457601.6208,36.7169290522885,127.07266677468327
서울특별시,관악구,신림동,564-12,스타벅스 신림DT점,영업,201801,202301,191828.7797,442094.3295,36.577174487295935,126.90870361456805
서울특별시,노원구,상계동,694,스타벅스노원마들역점,영업,201709,202301,204957.5624,462039.1075,36.75692546506461,127.05551941214387
서울특별시,성동구,성수동2가,317-20,스타벅스 성수역점,영업,201707,202301,204962.6586,448995.7614,36.63938821604022,127.05549194009185
서울특별시,노원구,공릉동,379-27,스타벅스공릉역점,영업,201707,202301,206312.6943,458229.345,36.72258683640823,127.07066395873704
서울특별시,성동구,하왕십리동,700,스타벅스 황학사거리점,영업,201704,202301,127.02715,37.56131,32.574288150708476,124.87162167213287
서울특별시,서대문구,홍제동,301-19,스타벅스 홍제역점,영업,201703,202301,194977.3988,454045.3965,36.68489184482345,126.94380472107596
서울특별시,영등포구,영등포동8가,35-1,스타벅스영등포KT점,영업,201612,202301,191536.0371,447172.0534,36.6229294354163,126.90537696656327
서울특별시,영등포구,양평동4가,2,스타벅스(선유동이레빌딩점),영업,201603,202301,190834.8799,447975.9314,36.630167000308475,126.89752878829695
서울특별시,성동구,행당동,168-200,스타벅스엔터식스점,영업,201305,202301,127.03571,37.55783,32.5742881208931,124.87162176397217
서울특별시,노원구,상계동,712,스타벅스 노원역점,영업,201303,202301,205226.6368,461377.8231,36.750965059401835,127.058528230364
서울특별시,노원구,월계동,333-1,스타벅스월계이마트점,영업,201301,202301,205391.0704,458333.9892,36.72353548783611,127.06034809399424
서울특별시,노원구,상계동,763-3,스타벅스중계역점,영업,201212,202301,205415.9763,460644.6394,36.74435713094736,127.06064326665043
서울특별시,노원구,상계동,723,스타벅스 노원케이티(KT)점,영업,201207,202301,205550.9084,461343.0622,36.750649980668705,127.06215919099053
서울특별시,노원구,월계동,410-1,스타벅스광운대점,영업,201204,202301,205285.166,457869.1451,36.719347260086316,127.05915937933786
서울특별시,영등포구,영등포동3가,2-21,스타벅스커피 코리아 영등포본동점,영업,201007,202301,191935.8472,446275.9613,36.614857864216894,126.90985604740683
서울특별시,영등포구,영등포동4가,434-5,스타벅스신세계타임스퀘어B2점,영업,201006,202301,191581.5003,446108.8072,36.613348509902856,126.90589686748291
서울특별시,영등포구,영등포동4가,434-5,스타벅스신세계타임스퀘어1F점,영업,200908,202301,191581.5003,446108.8072,36.613348509902856,126.90589686748291
서울특별시,성동구,성수동2가,333-16,스타벅스 성수이마트점,폐업,200812,20230,204614.2727,448607.4413,36.63589067052379,127.05159399280332
서울특별시,노원구,중계동,360-6,스타벅스 은행사거리점,영업,200802,202301,206636.1084,460903.983,36.74668638267874,127.07430746008936
서울특별시,마포구,동교동,165-1,스타벅스 홍대역8번출구점,영업,202101,202301,193229.0925,450500.6866,36.65293849507112,126.92427514503655
서울특별시,마포구,상암동,1647,스타벅스상암디지털큐브점,영업,201503,202301,190144.1432,452658.5259,36.67235654514114,126.88974583605766
서울특별시,마포구,동교동,159-1,스타벅스커피홍대역,영업,201310,202301,193185.6339,450550.6759,36.65338865582042,126.92378866676417
서울특별시,마포구,상암동,1597,스타벅스커피상암사보이시티,영업,201605,202301,190086.6254,453231.4277,36.67751853823392,126.88909499541288
서울특별시,마포구,신수동,63-14,스타벅스커피서강대점,영업,201406,202301,194432.4475,450033.1213,36.64873289626484,126.93773667830799
서울특별시,마포구,상암동,1603,스타벅스커피 상암MBC점,영업,201406,202301,190282.7592,453213.1985,36.677356292743134,126.89128945252172
서울특별시,마포구,동교동,205-6,스타벅스커피동교점,영업,201307,202301,192861.0646,450513.2473,36.653048996134146,126.9201590606417
서울특별시,마포구,용강동,112-2,스타벅스마포용강동점,영업,201810,202301,194830.0064,448772.7949,36.63737788025316,126.9421911633895
서울특별시,마포구,합정동,472,스타벅스커피합정,영업,201606,202301,192171.2354,449751.487,36.64617908977123,126.91245187753393
서울특별시,마포구,도화동,50-1,스타벅스마포일진빌딩점,영업,200809,202301,195189.0438,448689.2062,36.6366265118144,126.94620630048894
서울특별시,마포구,서교동,475-13,(주)스타벅스커피코리아 망원역점,영업,201012,202301,192045.4279,450395.2447,36.65197917098119,126.91103831691933
서울특별시,마포구,상암동,1654,스타벅스상암DMC점,영업,200710,202301,190268.3507,452810.7427,36.67372949529458,126.89113336904019
서울특별시,마포구,신수동,1-1,스타벅스 서강대프라자점,영업,201910,202301,194564.2772,449886.7004,36.647414207238874,126.93921199877826
서울특별시,마포구,상암동,1607,스타벅스 상암YTN점,영업,201904,202301,190417.7464,452995.2772,36.675393907561315,126.89280232880499
서울특별시,마포구,서교동,490,스타벅스 합정폴리스R,영업,201805,202301,192311.6426,449855.6439,36.64711882770619,126.9140209892892
서울특별시,마포구,대흥동,111-1,스타벅스커피 서강대흥역,영업,201611,202301,194765.4466,449557.8423,36.64445187621999,126.94146392926635
서울특별시,마포구,공덕동,254-8,스타벅스공덕,영업,201801,202301,195775.0185,449299.5214,36.642129065360955,126.9527550154163
서울특별시,양천구,목동,908-34,스타벅스커피목동5단지점,영업,201305,202301,189519.8625,448282.2561,36.632913851726656,126.88282199894742
서울특별시,양천구,목동,406-4,스타벅스목동오목로점,영업,201609,202301,188301.0806,447086.728,36.622126328390316,126.86921308160852
서울특별시,양천구,신정동,319-23,스타벅스목동8단지점,영업,201612,202301,188335.8559,446489.6747,36.61674648115275,126.86961090837067
서울특별시,양천구,신월동,205-48,스타벅스신월IC DT점,영업,201507,202301,185099.9627,447489.5342,36.62571150498114,126.83341881090708
서울특별시,양천구,목동,404-13,스타벅스 오목교역점,영업,201507,202301,189031.8299,446838.0867,36.61989441418583,126.87738595241085
서울특별시,양천구,목동,907-4,스타벅스 목동점,영업,200407,202301,189197.5061,448244.5232,36.63257022755807,126.87921828265792
서울특별시,양천구,목동,917,스타벅스커피목동파라곤점,영업,201010,202301,188895.8441,447480.9796,36.62568618965395,126.8758564701104
서울특별시,양천구,목동,923,스타벅스커피 목동7단지점,영업,201411,202301,188494.599,447318.6605,36.62421871375218,126.87137302409319
서울특별시,양천구,목동,907-18,스타벅스 목동파리공원점,영업,201910,202301,189224.6847,448126.3704,36.63150581747425,126.879523820977
서울특별시,양천구,목동,917-6,스타벅스 목동행복한점,영업,201808,202301,188977.1711,447466.355,36.62555534580517,126.87676590702286
서울특별시,양천구,목동,962,스타벅스 목동트라팰리스점,영업,202007,202301,188472.7592,447091.856,36.62217462988086,126.87113226427887
서울특별시,양천구,목동,602-2,스타벅스 등촌역점,영업,201810,202301,188272.4726,449639.4848,36.64512977928446,126.86885428469552
서울특별시,강서구,마곡동,801-2,스타벅스 발산역사거리점,영업,201909,202301,185344.2089,450697.1785,36.65462044415832,126.83608822768906
서울특별시,중구,남대문로4가,17-19,스타벅스 숭례문북창점,영업,201810,202301,197895.4912,451035.703,36.65778145786389,126.97646200055544
서울특별시,강서구,화곡동,772-67,스타벅스 화곡DT점,영업,201610,202301,187838.2316,448093.6329,36.63119412473221,126.8640227817548
서울특별시,강서구,등촌동,678-14,스타벅스커피 발산역점,영업,201402,202301,185732.4244,450884.5288,36.65631461179849,126.84042656766039
서울특별시,강서구,염창동,282-23,스타벅스커피 염창역점,영업,201312,202301,188843.429,449461.1525,36.643529623711565,126.87524171081994
서울특별시,강서구,화곡동,1170,스타벅스 강서우장산점,영업,202207,202301,185432.7672,449342.4335,36.642413760401524,126.83710438138093
서울특별시,강서구,화곡동,343-1,스타벅스커피 까치산역점,영업,201209,202301,186327.695,447795.9403,36.628491039319805,126.84713925811036
서울특별시,강서구,등촌동,73-1,스타벅스 가양역점,영업,201703,202301,186966.0362,451047.2873,36.657798964694145,126.85422089530151
서울특별시,강서구,방화동,293-4,스타벅스 방화DT,영업,201712,202301,183704.3002,452482.3973,36.67068091932957,126.81770948155952
서울특별시,강서구,화곡동,1073-10,스타벅스커피 화곡동점,영업,201503,202301,185574.9372,448716.2747,36.63677339653777,126.83870593085746
서울특별시,강서구,내발산동,668,스타벅스 내발산점,영업,202111,202301,185487.6418,450280.8586,36.65087105096077,126.83770026268175
서울특별시,강서구,등촌동,628-9,스타벅스 가양역사거리점,영업,202107,202301,187160.6656,450873.0171,36.65623120506867,126.85640064908809
서울특별시,강서구,마곡동,796-3,스타벅스 마곡사이언스타워R점,영업,201807,202301,185259.1853,450932.3598,36.65673842334702,126.83513280067145
서울특별시,강서구,염창동,274-17,스타벅스 등촌대로점,영업,202102,202301,126.8699304,37.5573562,32.574288086732786,124.87161999979345
서울특별시,강서구,마곡동,743-1,스타벅스 마곡나루공원점,영업,202104,202301,184219.2372,451641.2055,36.66310937604314,126.8234870685599
서울특별시,종로구,신문로2가,89-27,스타벅스 정동점,영업,202105,202301,197301.1261,451816.0382,36.66481182234491,126.96981154502883
서울특별시,중랑구,중화동,306-68,스타벅스 중화역점,영업,202012,202301,206852.3902,455508.596,36.69806573073109,127.07668091554581
서울특별시,중랑구,묵동,169-12,스타벅스 묵동점,영업,202006,202301,206715.541,457004.8747,36.71155007066299,127.0751626493887
서울특별시,구로구,고척동,72-49,스타벅스 구로고척점,영업,202108,202301,187835.5017,443881.1293,36.59323358767559,126.86405890533007
서울특별시,중구,을지로6가,18-131,스타벅스 국립중앙의료원점,영업,201810,202301,200492.7649,451583.8365,36.66272307343715,127.00551170962348
서울특별시,종로구,서린동,154-1,스타벅스 광화문우체국,영업,201804,202301,197995.2188,451945.0472,36.66597608004432,126.97757503271633
서울특별시,중구,광희동1가,185-1,스타벅스 동대문공원점,영업,201702,202301,200567.8932,451437.3288,36.66140280128384,127.00635193164186
서울특별시,구로구,구로동,212-1,스타벅스 구로에이스점,영업,200605,202301,190600.9,442482.539,36.58066152118122,126.89497989539746
서울특별시,중구,흥인동,86,스타벅스 신당역사거리점,영업,201607,202301,201400.8244,451528.0122,36.66221911879701,127.01566850027322
서울특별시,구로구,구로동,222-7,스타벅스 구로디지털타워점,영업,201702,202301,190776.4685,442370.1437,36.5796503890027,126.89694293948365
서울특별시,중랑구,상봉동,501,스타벅스커피 상봉,영업,201604,202301,208076.3867,455017.5286,36.69363097808907,127.09037271939033
서울특별시,종로구,신문로1가,163,스타벅스 새문안로점,영업,201511,202301,197713.2648,451938.0377,36.66591227953886,126.97442118890265
서울특별시,종로구,청진동,246,스타벅스 광화문D타워점,영업,201508,202301,198068.9268,452087.0302,36.667255688067854,126.9783991538562
서울특별시,구로구,신도림동,413-9,스타벅스 신도림점,영업,201710,202301,189661.4898,444788.587,36.601432594213705,126.88445251288807
서울특별시,중랑구,상봉동,130-3,스타벅스커피 중랑역점,영업,201507,202301,206526.0022,454549.1674,36.6894223453825,127.07302033338209
서울특별시,구로구,구로동,235-2,스타벅스구로하이엔드점,영업,201008,202301,190504.7782,442154.9928,36.57770890476739,126.89390992607356
서울특별시,중랑구,신내동,563-3,스타벅스 중랑구청점,영업,201503,202301,208382.9769,455900.3257,36.701583448968165,127.0938130474398
서울특별시,중랑구,면목동,617-2,스타벅스커피 사가정역점,영업,201409,202301,207702.8399,453039.3455,36.67580809022499,127.08617294101325
서울특별시,중구,흥인동,132,스타벅스 신당역점,영업,201310,202301,201198.0189,451459.4911,36.66160192886183,127.01339997334593
서울특별시,중랑구,상봉동,100-2,스타벅스코리아 상봉역점,영업,201203,202301,207584.9182,454966.7437,36.69317738822374,127.08487281414148
서울특별시,강남구,삼성동,53-0,스타벅스청담공원점,폐업,201107,20230,204473.7366,446286.5649,36.61497701956163,127.050009091351
서울특별시,종로구,통의동,35-41,스타벅스 경복궁역,영업,201011,202301,197524.1878,452766.6018,36.67337826676281,126.9723035485944
서울특별시,중구,황학동,2545,스타벅스 황학캐슬점,영업,200807,202301,201823.909,452076.8187,36.667163880260865,127.0204020908801
서울특별시,구로구,오류동,55-50,스타벅스커피 오류동역점,영업,201406,202301,186212.0841,443782.5558,36.59232322922935,126.8459186583418
서울특별시,양천구,목동,916,스타벅스현대목동점,영업,200208,202301,188884.0756,447186.8886,36.623035888722946,126.87572915382168
서울특별시,양천구,신정동,324-7,스타벅스 목동10단지점,영업,202106,202301,187518.0936,445920.3749,36.61160594913954,126.86047871686878
서울특별시,양천구,신월동,52-14,스타벅스 신월동DT점,영업,202105,202301,184649.3908,448463.1531,36.6344779720207,126.82836201920122
서울특별시,양천구,신정동,981-15,스타벅스신정DT점,영업,201712,202301,187455.9465,446655.868,36.61823294291141,126.85977204491334
서울특별시,양천구,신정동,900-10,스타벅스목동역점,영업,201708,202301,187891.3789,447174.3792,36.622911070612986,126.86463149209118
서울특별시,은평구,녹번동,19-121,스타벅스 녹번역점,영업,202210,202301,194220.3248,455685.625,36.699668113889395,126.935321839164
서울특별시,금천구,가산동,673,스타벅스 독산역점,영업,202202,202301,190021.9569,440609.2095,36.56377421954575,126.88853539376433
서울특별시,금천구,가산동,60-5,스타벅스 커피 가산그레이트,영업,201009,202301,189982.3445,441928.6904,36.57566425449716,126.88807572960694
서울특별시,금천구,가산동,371-37,스타벅스커피 가산브이타워,영업,201101,202301,189647.0468,441677.0962,36.573393449537996,126.88433293682485
서울특별시,금천구,시흥동,904-22,스타벅스 금천시흥점,영업,201703,202301,191368.5221,438529.3631,36.545044823341776,126.90360111935313
서울특별시,금천구,가산동,371-28,스타벅스가산디지털점,영업,200601,202301,189538.0209,441982.4279,36.57614374311215,126.88311071411593
서울특별시,금천구,가산동,60-27,스타벅스 W-Mall점,영업,200703,202301,189997.4557,441687.8412,36.57349401169604,126.88824768966647
서울특별시,금천구,가산동,50-3,스타벅스 가산디지털단지역,영업,201606,202301,189662.9592,442139.5145,36.57756068139578,126.88450451019908
서울특별시,금천구,독산동,291-1,스타벅스커피 금천독산점,영업,201405,202301,190694.8803,440764.4263,36.56517974191674,126.8960507277976
서울특별시,금천구,가산동,60-20,스타벅스 커피 마리오아울렛점,영업,201209,202301,189759.7131,441814.1159,36.57462941073228,126.88558986311996
서울특별시,금천구,시흥동,1031,스타벅스 금천구청역점,영업,202004,202301,190718.3772,439322.4274,36.55218542731192,126.89633057699835
서울특별시,영등포구,영등포동1가,143-3,스타벅스영등포역점,영업,201901,202301,191908.1188,446086.8191,36.61315319351706,126.90954808063123
서울특별시,영등포구,여의도동,55-2,스타벅스샛강역점,영업,201904,202301,193851.7999,446223.4985,36.61439937757924,126.93127364785872
서울특별시,영등포구,여의도동,23-9,스타벅스여의도점,영업,200009,202301,193258.9099,446869.3529,36.620215421645135,126.92464049372595
서울특별시,영등포구,문래동3가,55-20,스타벅스하이테크시티점,영업,200706,202301,190996.3573,445841.3776,36.61093325039557,126.89935920001766
